sample,TCGA-OL-A66H-01,TCGA-3C-AALK-01,TCGA-AR-A1AH-01,TCGA-AC-A5EH-01,TCGA-EW-A2FW-01,TCGA-E9-A1R0-01,TCGA-BH-A0BL-01,TCGA-AR-A1AJ-01,TCGA-A7-A13G-01,TCGA-AC-A62Y-01,TCGA-E9-A1QZ-01,TCGA-E9-A1R2-01,TCGA-GM-A2DK-01,TCGA-AR-A255-01,TCGA-E2-A15T-01,TCGA-AO-A1KQ-01,TCGA-E9-A1N4-11,TCGA-C8-A1HL-01,TCGA-D8-A1JD-01,TCGA-D8-A1XA-01,TCGA-E9-A5FL-01,TCGA-BH-A1F2-11,TCGA-A7-A3RF-01,TCGA-A7-A3IY-01,TCGA-GM-A2D9-01,TCGA-D8-A3Z5-01,TCGA-E9-A1ND-01,TCGA-EW-A1P5-01,TCGA-E9-A1RD-01,TCGA-AR-A250-01,TCGA-E2-A153-11,TCGA-AR-A1AQ-01,TCGA-LD-A66U-01,TCGA-BH-A1EN-01,TCGA-AO-A1KO-01,TCGA-BH-A0AU-11,TCGA-E9-A1N5-01,TCGA-D8-A1J8-01,TCGA-BH-A0DL-11,TCGA-E9-A3QA-01,TCGA-BH-A18J-11,TCGA-BH-A2L8-01,TCGA-A2-A3XX-01,TCGA-AC-A2FB-01,TCGA-E9-A3X8-01,TCGA-GM-A2DC-01,TCGA-AR-A24N-01,TCGA-E2-A1B0-01,TCGA-EW-A1IW-01,TCGA-EW-A6S9-01,TCGA-E9-A1N3-01,TCGA-GM-A2DN-01,TCGA-BH-A0BQ-11,TCGA-BH-A0DO-11,TCGA-A2-A3XT-01,TCGA-A7-A4SE-01,TCGA-BH-A0DT-01,TCGA-AC-A6IV-01,TCGA-Z7-A8R5-01,TCGA-AR-A2LJ-01,TCGA-AQ-A1H3-01,TCGA-B6-A1KI-01,TCGA-BH-A1EW-01,TCGA-BH-A1FG-01,TCGA-AR-A0TS-01,TCGA-AR-A1AT-01,TCGA-A2-A1G1-01,TCGA-BH-A18R-01,TCGA-D8-A27P-01,TCGA-EW-A2FS-01,TCGA-E2-A1IL-01,TCGA-A7-A3IZ-01,TCGA-E2-A570-01,TCGA-OL-A66J-01,TCGA-AR-A2LO-01,TCGA-BH-A1FC-11,TCGA-A2-A04W-01,TCGA-BH-A201-01,TCGA-LL-A5YM-01
MIMAT0000727,4.61498229659,4.49171661106,5.76096640095,4.62618775445,4.7346354532,4.69225360535,4.8597462519,5.630105110930001,4.89112022654,4.643405704519999,4.8710631438,4.39666365079,5.76602013031,4.46647302397,4.23525015814,5.1047994373500005,5.0246162299,5.1208814054500005,4.44881504374,3.70356897341,5.63654264105,5.53915019253,4.7812751323,5.54168169669,4.9200743614,4.59718125125,4.46940077507,3.88256074048,4.00476544244,4.88795444486,5.33260578848,6.0175606020300005,4.45557137855,4.3155359895,5.78101235243,4.608237616869999,4.53674934381,4.76541534865,5.04318942661,5.68361017043,4.76810126826,5.103291743030001,5.32437971512,5.53818157669,4.69114910547,5.41853983847,4.05924917627,5.25723786795,4.8955725842,4.74939115369,3.89512810525,5.54464393086,4.899415008419999,5.620886476900001,5.18638245254,4.84974562934,5.138439165159999,4.37903811514,4.91941802346,5.16496957407,5.20101843007,4.14893889158,4.95803919864,4.65162877531,4.97708706555,4.76611455701,5.90350956866,5.19189562812,4.45240408632,5.223780430380001,4.4944138422,5.31385916608,5.10005999752,5.35174837169,4.86623079185,5.69714833072,4.72135009978,5.06555607889,4.1188223154
MIMAT0000726,,,,,,,0.7176,,,,0.3672,,,0.1888,,,,,,,2.85787108007,0.8194,,,,,,,,0.4459,,,,,,,,,,,,,,,,,,,0.5729,0.2103,,,,,,,,,,,,,,0.7094,,,0.467,0.84,,,,,0.2318,,,0.419,,,0.265593580602
MIMAT0000729,0.2381,0.559912836396,,0.2333,0.3668,0.6706,0.4029999999999999,1.1331,0.746175000171,0.37845171449,0.65975315877,,0.992220953671,0.878798385424,,,1.33368435059,0.5552,,,2.24787947956,0.4671,0.885907110527,1.25162568596,1.1535043511,,,,,1.29196555175,1.79985869255,1.49695123292,0.7678196829260001,0.5956,1.7366527820599995,1.7145710766,,0.4225,0.961554222,0.684567626181,,0.6943,0.670733335838,0.410024541295,0.76642038213,0.955044051286,0.7370655940199999,0.9856,0.9819,0.393808778593,,0.4344,0.8490000000000001,0.5284,,1.20785685356,1.11112105599,1.16719158024,0.870406932588,0.936423665597,1.08691505888,,,1.5387620140600002,1.1347799491,0.936870891329,0.8192,0.84,0.292408770191,0.2551,0.364267281862,0.4895,0.6872361332060001,0.496322139459,0.62091067516,1.42486083559,0.862867514075,1.67376335264,0.7719195733040001
MIMAT0000728,16.3818332915,14.1955310655,15.5531699495,13.600493083900002,16.7710887709,14.5344599229,12.805880106099998,9.30163177755,13.7351405634,14.987306945,14.2510130525,16.0731989194,14.1894064331,13.5827851891,16.1492574564,15.6383124099,12.659015025,15.5823605993,10.1720972686,13.9558465578,9.89702386474,11.355635634,16.0495988706,15.5499753306,16.087016149,13.1631196647,12.0941315025,15.871575724,15.5218933252,16.1346662369,12.265682921,14.4271089348,14.1274530381,15.3865994149,12.489344570899998,12.9533922833,14.6703835588,15.5506519524,10.8858319732,11.719125535,12.9066842744,12.1706832076,11.6359558512,11.1599755223,12.086549228,14.4623450361,13.6037284978,14.1096456432,11.5909251423,13.0137658145,17.1695629806,13.773018571800002,12.0401012534,12.6923884854,8.73905044995,12.4122995918,10.5916096275,13.697165211700002,14.639043821,13.699149488900002,11.9919502785,13.7123493009,13.8683219924,14.4149181747,10.2112989093,13.8089038078,12.5116546873,12.5711116177,14.0833382624,14.677677994000002,14.1466104508,14.0097588977,12.4875089873,10.6134479123,9.45284676972,12.5798942643,14.430916615,13.8878521876,16.293374428499998
MIMAT0019082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0019080,,,,,,,0.4029999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4151,,,,,,,,,,,,,,,,,,,,,,,0.2551,,,,,,,,,
MIMAT0019081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0002839,,,,0.43407198143,,,,0.4831,,,,,,,,,0.1721,,,,,,,,,,,,,,,,,,0.4149,0.6512,,,,,,,,,0.1377,,,,,,,,,0.5284,1.41700013739,0.726812189171,,,0.1865,,,,,,,,,,,,0.1936,,,0.2694,,,,0.1657,
MIMAT0002838,,,,0.4341,,,,,0.537604087054,,0.1953,,0.286772554146,0.1888,,,,,,,,,,0.4279,,,,,,,0.4994,,0.1897,,0.4149,1.0983,,,,0.85561565919,,,0.374,,,0.3927,,,,0.2103,,,0.8490000000000001,,2.66566763004,2.30144054283,0.3674,,,0.3836,,,,,,,,,,,0.1936,,,0.2694,0.0939,,,,
MIMAT0002837,,,,,0.1951,,,,,,,0.4951,,,,,,,,,,,,,,,,,,0.4459,,,,,0.4149,,,,,,1.0661,,,,,,,,,,,,,,1.41699953244,0.98728686347,,,,,,,,,,,,,,,0.1936,,,,,,,,
MIMAT0002836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22421651537,,,,,,,,,,,,,,,,,,,,,,,,0.1389
MIMAT0002835,0.4424,0.2117,0.5737,2.76385978898,0.1951,,1.96354079944,2.19529880498,0.2937,,0.902790241829,0.4951,0.1505,0.3557,0.3233,,1.5980420810799998,,,0.8715,1.16986846897,1.10232215922,,0.4279,,0.3214,1.5693,,,1.29192223611,1.16406319821,,,1.01592698001,2.93826275477,1.43908930805,,0.4225,0.961554222,2.08351905037,2.09801850176,,1.47294104383,1.40238868997,0.486048868604,0.2097,,1.3046437426100002,3.3594125847900003,0.2103,0.2182,,1.7671,2.93255166856,4.74001887739,5.36734095876,1.29287751674,0.321,1.25114450783,0.816753896553,0.2478,1.6464326786,0.4416,0.7094,1.9963233646,0.686655700265,0.467,1.36742714162,0.41901842301,0.8268674981380001,1.28446286384,0.489479759781,0.1206,1.28525374912,,0.7432,,0.685643737969,0.1389
MIMAT0002834,,0.7069,,1.86110987347,,,0.4029999999999999,0.8444,,0.2016,0.3672,,0.1505,,,,0.4648,,,,,,,,,0.9986,0.5772,,,,,0.9345,0.5075,,0.4149,1.7146,,,0.5594,1.27307515308,2.4262,0.6943,0.9168,0.41,1.001,0.5552,,,1.3002,,,0.4344,1.3799,0.9142,3.11831827852,1.85590945605,,0.1694,1.07326211712,0.686330241054,,0.9359,,0.7094,0.6762,0.3838,,1.3674,0.2924,0.6603,0.1936,,0.1206,0.4964,0.418,0.419,,,0.2656
MIMAT0002833,,,,0.9089,,,0.4029999999999999,0.4831,0.2937,,,,,,,,0.1721,,,,,,,,,0.3214,,,,0.786033581637,,,,,1.22211698574,0.6512,,,0.55949230456,0.684567626181,,,0.6708,0.285862557945,0.379,0.2097,,,0.5729,,,,,1.46938983322,3.5472607930300004,1.3990606553600002,,0.1694,,0.2045,,,,,,,,0.84,,,0.5168,,,,0.0939,,,,
MIMAT0002832,,,,,,,0.7176,,,,,0.4951,,0.3557,,,,,,,,,,,,,,,,,,,,,0.4149,,,,,0.490335795089,,,,0.2858,,,,,,,,,,,2.11793884578,0.987297039071,0.3674,,,,,,,,,,,,,0.4719,0.6548,,,,,,,,
MIMAT0002830,,,,0.2333,,,0.4029999999999999,0.4831,0.2937,,,,,,,,,,,,0.8744,,,,,,0.5772,,,0.4459,,,,,,,,,0.3067,,1.6724,,,,,,,,0.5729,,,,,,2.81013064481,0.9872,,,,,,,,,,,0.467,0.84,,0.2551,,,,0.4964,,,,0.1657,0.683845869092
MIMAT0027681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0027680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4151,,,,,,,,,,,,,0.2045,,,,,,,,,,,,,0.1206,,,,,,
MIMAT0027683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5594,,,,,,,,,,,,,,,,,,,,,,,,0.4416,,,,,,,,,,,,,,,0.1657,
MIMAT0027682,0.442414539368,,,0.2333,,,,,,,0.65975315877,0.8631,,0.1888,,0.7877,0.1721,,0.2861,,0.8744,0.4671,,,,,0.5772,1.90681506181,0.1968,0.4459,,0.9345,,,,,,,,1.3891082577,,0.2703,,,,0.2097,0.7370655940199999,,,,,,,,1.00162007748,0.4087,,,,,0.2478,,,,0.6762,,0.819230333136,,,0.6602471129999999,,,,,0.0939,,,,0.1389
MIMAT0027685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1389
MIMAT0027684,0.923855055095,1.2765380963,0.983073105835,0.908932933446,1.29146282632,2.08896092317,1.384735445,2.31541467131,1.48862998307,1.13733135714,3.11803495075,1.95091367664,3.12005211384,2.25525560276,2.00510922068,0.7877,2.79816567147,1.26796762157,2.17303139092,2.24268794102,1.96955457313,2.2700722482,0.7101376023379999,1.6191,0.73811884133,1.16845759363,1.30792538073,2.22233194855,2.21836296771,1.96239846329,2.67294288833,1.9005999917200005,0.988228506384,0.5956,2.58461857114,2.9719574270599995,2.01742675384,0.4225,2.8864928670200003,1.0085797632200002,2.69350445116,1.5131071218,1.7517866629299998,2.42823184628,0.766351419528,1.52469474414,1.58516739034,2.43584318407,1.30014244722,0.957348972159,1.30422789584,1.26632887977,3.78864198978,2.43911714977,1.22429833777,1.98084952242,1.96359265886,0.997581424517,1.25112470811,2.39625073458,2.12847485738,1.78035082162,2.67174861558,,2.92171228527,2.21951437302,1.10209338563,,2.16423849824,2.4964238405000003,0.654852898366,0.4895,1.09298810682,1.61038011377,0.6826447700030001,2.75028764944,2.5637358658,1.49829975449,1.07843774502
MIMAT0027687,,,,,0.1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2659,,,,,,,,,,,,,,,,,,,,,0.2478,,,,,,,,,,,,,,,,,,
MIMAT0027686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0027689,,,,0.2333,0.1951,,0.4029999999999999,,0.2937,,0.1953,,,,,,0.1721,0.5552,,,,,0.2774,,,,0.5772,,,,0.4994,0.9345,,,,0.6512,,,,,,,,0.285862557945,0.1377,,,,,,,0.4344,0.8490000000000001,,,,,,,,,,0.7792339712559999,,,,,,,,,,,,,,0.6284,,
MIMAT0027688,0.2381,,,,,,,0.4831,0.2937,,,,,,,,,,,,,,,,,,,,,,0.4994,,0.1897,,,,,,,,,,,,,,,,,,0.5751,,,,,0.726812189171,,0.1694,,,,,,,,,,0.84,,,,,,0.2694,,,,,0.1389
MIMAT0000617,13.5276303696,13.9764767902,15.0988938907,13.2163415882,13.5601462724,13.6182520154,13.4157799304,12.3219744865,13.3095075661,13.6037146467,12.864624136,13.6461553424,12.3016595653,12.841994601700002,13.8095340144,14.7161263662,12.3249876502,14.0411763466,13.1169251303,14.2120834153,13.4003579951,11.1007169452,13.9025860476,12.9112295192,13.211238646300002,13.5002872848,13.9607274336,13.0425906541,12.4925168304,13.4817199535,12.4794303051,14.135286289100002,14.6523507303,13.771017458,12.9759840773,13.1937637779,13.1039526908,14.0825438055,11.9439466778,13.7926958781,12.3631436226,12.8523063697,12.7983083086,13.5083916043,10.8087006471,13.0786592944,13.8272689482,12.215944267,12.7971387674,13.5456456356,13.2062842863,12.8734551499,12.4503631049,12.627457162,13.9122663903,13.021276296300002,13.2192105803,10.464687875,12.5591388129,12.7382949137,12.8201678173,13.0743263554,13.4525455806,13.4470442332,13.4342254701,13.628806304,14.6187880924,13.767085971099998,13.8777789864,13.281774147,13.7651192364,14.004708008800002,12.6750819975,14.3593310122,12.4026216327,11.3973482158,12.6911942478,12.8556010285,12.1003962623
MIMAT0027447,0.4424,,,,,,,,,,,0.4951,,,,,0.3259,,,,,,,,,,,,,,,,,,,,,,,,,,0.374,,0.1377,,0.4151,,,,,,,,,,,,,,,,,,,,,,,,,,0.2318,,,,0.6284,,0.1389
MIMAT0027446,,,,,,,,,,0.2016,,,,0.1888,0.3233,,,,,,,,0.2774,,,,,,,,,,,,,,,,,,,,,0.2858,,,0.4151,,,,,,,,,,,,,,,0.3834,,1.18284983726,,,0.467,,,0.2551,,,,,,,,,0.2656
MIMAT0027445,,,,,0.1951,,,0.4831,,,,,,0.1888,,,,,,,,0.4671,,,,,,,,,,,,,,,,,,0.2659,,,0.670733335838,,,,,,,,,,,,,,,,,,,,,,0.6762,,,,,,,,,,,,,0.1657,
MIMAT0027444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0939,,,,
MIMAT0027443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4344,,,,,,,,,,,,,,,,,,,,,,,0.0939,,,,
MIMAT0027442,0.4424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3838,,,,,,,,,,,,,
MIMAT0027441,,,,,,0.3739,,,,,,,,0.355727284158,,,,,,,,,,,,,,,,,,,,,,,,,0.3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0027449,,,0.5737,,,,0.4029999999999999,0.4831,,0.2016,0.3672,,,,,,,,,,,,,,,,,,,,,,0.1897,,,,,0.4225,,0.2659,,,,0.524342444414,0.1377,,0.4151,,,,0.4077,0.4344,,,,,,0.1694,,,,0.3834,,,0.6762,,0.819230333136,,,,,,0.1206,,,,,,0.1389
MIMAT0027448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1206,,,,,,
MIMAT0027669,,,,,,,0.4029999999999999,,,,,0.4951,,0.1888,,,,0.5552,,,,,,,,,,,,,,,,,,,,,,0.2659,,,,0.15,,,,,,,,,,,0.4158,,,,,,0.4592113610639999,,,,0.6762,,0.819230333136,,,,0.3642,,,,0.0939,,0.3481,,
MIMAT0027668,,,0.5737,,,,,,,,,,0.1505,0.1888,,,,,0.2861,,0.5025,,0.2774,,,,,,,,,,0.1897,,,,0.5216,0.4225,0.3067,,,,,0.15,,0.2097,,,,0.2103,,,,,,,,,,,,,,,,,,,,0.2551,,0.2654,,,0.0939,,0.3481,,0.382059810045
MIMAT0027667,0.4424,,,,,,,,,,,,,,,,,,,,,0.4671,,,0.1523,,,,,,,,0.1897,,0.4149,0.6512,,,,,,,0.6708,0.41,,,,,,,0.2182,,,,,,,,,,0.2478,,,,,0.3838,,,,0.2551,,,,,,,,,
MIMAT0027666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0027665,,,,,,,,0.8443757742069999,,,,0.8631,,,,,,,,,,,,,,0.3214,,,,,,,,,0.4149,,,,,,,,0.374,0.15,,,,,,,0.2182,,,0.5284,0.4158,,0.3674,0.1694,,,0.2478,,,0.7094,0.6762,,,,,,0.364267281862,,,,0.0939,0.419,,,0.683865889766
MIMAT0027664,,,0.5737,,0.3668,,,,,,,,,0.1888,0.3233,,0.1721,0.5552,,,,,0.2774,,,,,,,,,,,,0.4149,,,,,0.2659,,0.497859820078,,0.15,,,,,,,,,,,,0.4087,,,,,,,,,,,,,,,,,0.1206,,,,,,
MIMAT0030021,0.6213381340990001,0.8403,1.5623556807,0.767323615334,2.11417495366,1.30992515314,1.19472907284,1.13307797012,1.36762573268,1.03536829979,1.59898152666,1.15591456046,1.62689499361,1.17510040306,1.58948224477,2.60504609843,,1.52480597951,1.06818820332,2.67626461427,1.16986846897,1.1023114778899998,1.4307518824,0.4279,0.290046401854,,1.30789290406,0.9386,1.29952266206,,,0.9345,1.63606277738,2.19471403318,,,1.2057265847,1.43362987266,0.3067,0.684567626181,,1.16110923319,2.44344989637,0.7288536302449999,0.486048868604,1.26786000049,1.22259956239,1.3046437426100002,1.56075707177,2.20476688792,1.09961551549,0.7679,2.0721082817900003,0.5284,2.0023720924400004,0.726812189171,1.29289428662,0.6985854998729999,0.7570884798649999,0.686314091595,0.4592113610639999,0.686007127439,1.65480988462,1.18284983726,2.1977754555400004,1.6478056824399998,1.33852643453,0.84,1.1607176813700002,1.34910678561,0.7807,1.93645585304,0.835438295997,1.87549624479,0.6826180048270001,,0.3481,0.572122584363,1.81837871758
MIMAT0030020,1.88417797748,0.559889118119,0.5737,1.03783120153,0.659206719711,0.3739,0.717657088195,1.75979212717,0.537604087054,2.57247235541,0.902743950485,1.78936049167,0.286772554146,1.08292207475,0.3233,1.96540377664,0.3259,0.955122788837,1.57245413025,,2.77252946635,,0.509966681431,0.4279,0.4157,1.1684027484,0.5772,1.50250107743,1.11712263598,1.29196555175,,1.49695123292,0.643497125835,0.5956,0.4149,,0.9038,0.7489,,1.4964674676299998,,0.4978,0.374,0.98992376855,0.486044233876,0.8336903405380001,0.4151,,,1.0694380658,,0.767822075097,,1.21837975737,1.4169429959900002,0.726812189171,0.9031,0.583386922897,0.7571310969580001,,0.643467440605,0.935925541343,1.28245005753,2.26625993376,1.1347799491,0.936833644344,0.467,1.75279220819,0.743336226091,0.976064659385,0.516803396163,0.854327993972,1.0930207951200002,0.2694,0.741834627473,0.419,0.3481,1.14844638301,0.683828481505
MIMAT0027661,,,,,,,,,,0.2016,,,,0.355727284158,,,,,,,,,0.2774,0.4279,0.29,,,,,,,,,,,,,,,0.2659,1.0661,,0.374,,0.1377,,,,,,,,,,,,,,,,0.4591,,,,0.6762,,,,,,,,,0.2694,,,,,
MIMAT0027660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2659,,,,,,,,,,,0.2182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0022984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4158,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0026640,,,,,,,,,,,,,,,,,0.1721,,,,,,0.7101376023379999,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0026641,,,,0.2333,,,,,,,,,0.1505,,,,,,,,0.5025,,,0.4279,,,,,,,,,,,,,,,,,,,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4719,,,,,,,,,
MIMAT0019690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0009206,,,1.30161342496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5284,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0009201,,0.2117,2.14347697499,0.767323615334,0.1951,,,0.4831,,0.2016,,,,,,0.7877,0.1721,,0.5247449511869999,,,0.4671,0.2774,,,,,,,,,,,,0.4149,,,,,0.2659,,,,,0.379,0.392751940756,,,0.5729,0.2103,0.2182,,,,,0.4087,0.3674,0.321,0.351627334433,,0.2478,,,,,0.3838,,,0.292408770191,,,,0.231891728858,,,,,0.314314160973,
MIMAT0009203,,0.840237555529,,2.9057912679,0.1951,0.6706,,,,0.3784,,,,2.21238239755,,1.29433560936,,,1.46199436678,0.871531171988,,,,,,,,0.9386,,0.4459,,,0.3574,,,,0.903881171003,,,,,3.96605690786,,1.85975873912,,,4.059270918419999,,3.66688579694,0.2103,2.34540242819,,,,,,0.903121971711,,,,0.2478,,,,0.6762,,,,,,0.3642,,1.5873449940900002,0.2694,,,0.3481,,0.1389
MIMAT0003885,3.78026899247,3.49507837927,4.45931501393,3.00379047395,3.60253963694,1.75138544763,3.45807013172,3.69294243587,3.07906270204,2.83751875133,2.79552816174,3.63976999005,1.77325853211,3.6556001811,3.73422872336,5.38106874233,1.7686821567099995,4.956148799569999,3.2562102585900004,2.85231476468,4.44837607124,1.3387541196,3.07373256211,3.63170797836,1.7388303007,3.66977550917,3.22693953441,4.4036537663,1.29948647233,5.50913109786,1.16408368959,3.68318122591,2.3031573751,3.83685622902,2.66263821917,0.6512,2.16480281088,3.57136199897,1.41030754977,3.11952939843,2.42624341109,1.40507498271,2.44346399828,1.9026790010900003,1.48669796475,1.60117654291,3.11580413819,4.2945009219,3.721239717880001,2.59040095816,2.94380380815,2.64857391287,,1.6832063817200005,3.27587635868,4.22365765238,3.36186805459,2.16613735423,2.61046437933,0.936423665597,3.74045732471,2.88590681435,2.58832175697,2.6043536142900003,3.88290321287,4.15078613291,3.88359564824,7.121638872789999,1.59550466335,3.06199053058,3.15346535987,2.27422170911,2.71779547224,2.7979767375,1.56049486239,2.42771260706,2.18515234536,3.5190539531900003,3.98704953796
MIMAT0003884,0.780511409518,1.07490983136,1.78311823479,0.2333,0.90191642664,0.3739,0.7176,0.4831,0.746175000171,0.3784,0.520936796834,,0.525813842714,0.764601528908,0.3233,1.96546276959,0.1721,1.74284968684,0.2861,0.5006,0.8744685916439999,,0.2774,,0.415737122119,1.16830701524,,,,0.4459,,0.9345,0.3574,0.5956,,,,0.7488871370290001,,1.0086245927500002,,,0.9168,0.821192325269,0.1377,1.06708267463,1.58519861647,1.56575203825,0.5729,1.06947834691,,0.4344,0.8490000000000001,0.5284,1.5870457291,0.4087,,0.4581581369609999,0.634246406238,0.542882162457,,0.686007127439,0.4416,,2.37453035995,1.15000435578,1.3385052708,3.6838073233,0.5354,,0.7807,0.489479759781,0.43154059532,0.6924231654090001,0.556360809679,,0.3481,0.572122584363,0.771844487187
MIMAT0003887,1.5722433993599998,1.5345076461700002,2.29471948428,0.908932933446,1.45270635437,1.12657947208,1.38468140319,1.13305813766,1.48865098,1.76522270878,1.52817386132,2.46042719526,0.910276266713,2.0268863751,0.810251754597,1.29433560936,0.707954630978,0.9552,0.7295,2.57947906353,1.62444929878,1.10232215922,1.7363256625,2.70597993061,1.00137417059,0.584082235152,2.56540232012,2.22239331614,2.21832937772,1.96240649742,0.4994,3.33799093647,0.1897,1.01592698001,1.73666218818,1.43908930805,1.4553262995200005,2.1382214574,0.7745241645630001,1.00857057183,,1.28822563488,1.31025399041,1.51724455307,0.486048868604,1.7427887972799998,2.50277975158,2.78261562808,1.30014244722,1.06939953593,2.47814000014,0.767822075097,0.8490000000000001,1.46945946357,1.7392141069,1.56797983034,1.29287610447,0.997629102239,0.7570762340189999,1.24527599557,1.20888450448,0.93601562336,2.30432347207,2.26633021961,2.67392993558,2.21954946757,2.15056796377,0.84,0.837008849444,1.45474329705,1.5194133601,1.38724015435,1.40931173815,0.6923551970049999,0.418069850286,1.5954291204799995,1.89879387564,0.7908257771430001,2.08213005152
MIMAT0003886,2.99962220447,4.62712338236,5.19570249107,2.8716351169300003,4.66224274481,3.57859891399,4.63496964176,4.43852647955,4.76503953634,3.87239352374,4.05781521982,5.8144647117,4.06331444884,4.4845598227,4.44941657262,4.3653077878,3.6904959272,3.9589708251,3.44242884935,4.90853380443,3.88254030085,3.45167653502,4.71294829439,5.245964151080001,4.73349523058,3.5823358631300004,4.835330505880001,4.87843944705,3.61502902024,4.45966250894,3.99019320668,6.0377355829,2.45873223646,4.73095289676,3.99961616459,3.87698958115,4.302100922819999,4.74722351453,3.48338256131,3.71631620221,3.820131264680001,4.87928749844,5.35601969849,4.74716446615,4.01084542641,6.73393085336,5.50285936311,4.994383462619999,4.84749769376,3.87332885192,4.79580358651,4.36995374067,4.7354833146,3.48191182481,4.64695143147,3.67683344879,4.2683994614300005,3.75039960671,3.84686006498,4.62984261189,4.08111579805,3.42492158871,4.6842842117000005,3.90431154194,5.461166693119999,3.96620958606,4.35705599459,4.62653954276,3.8219325293,4.00806536224,4.683625327,3.97668649782,3.94324338065,3.66725000193,4.39457253214,4.21117221657,4.6758871932,4.43049904722,4.587612804
MIMAT0003881,,0.396273433403,,0.4341,,0.3739,,,,,0.1953,,0.1505,,,,,,,,1.1699,,0.2774,0.757490907808,,,,,,,,,,,0.4149,0.6512,,,,,,,,,0.1377,,,,,,,,,,,,,0.1694,0.1865,0.3835786161259999,,,,,0.6762,,,,,,,0.2654,0.43154059532,0.4964,,,0.3481,0.1657,
